<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,5,240124,171500,166.6100000,166.6400000,166.5900000,166.6000000,33300
GAZP,5,240124,172000,166.6000000,166.6200000,166.5500000,166.5600000,33840
GAZP,5,240124,172500,166.5600000,166.5700000,166.4300000,166.5000000,227940
GAZP,5,240124,173000,166.5400000,166.6600000,166.5000000,166.6500000,98630
GAZP,5,240124,173500,166.6400000,166.6400000,166.5400000,166.5800000,71460
GAZP,5,240124,174000,166.5800000,166.6200000,166.5500000,166.6000000,46540
GAZP,5,240124,174500,166.6000000,166.6100000,166.4500000,166.4600000,112630
GAZP,5,240124,175000,166.4600000,166.5600000,166.4500000,166.5500000,34950
GAZP,5,240124,175500,166.5500000,166.6900000,166.5000000,166.6300000,63360
GAZP,5,240124,180000,166.6200000,166.6900000,166.5400000,166.5500000,68820
GAZP,5,240124,180500,166.5400000,166.6700000,166.5100000,166.5400000,55850
GAZP,5,240124,181000,166.5400000,166.6400000,166.5000000,166.5700000,122480
GAZP,5,240124,181500,166.5500000,166.6800000,166.5300000,166.6100000,61260
GAZP,5,240124,182000,166.6100000,166.6700000,166.6000000,166.6400000,15740
GAZP,5,240124,182500,166.6400000,166.6400000,166.6000000,166.6200000,26280
GAZP,5,240124,183000,166.6300000,166.6400000,166.6000000,166.6100000,29260
GAZP,5,240124,183500,166.6100000,166.6300000,166.5000000,166.5000000,95860
GAZP,5,240124,184500,166.6300000,166.6300000,166.6300000,166.6300000,122810
GAZP,5,240124,190000,166.6300000,166.6300000,166.6300000,166.6300000,4310
GAZP,5,240124,190500,166.6300000,166.6300000,166.3500000,166.3600000,148310
GAZP,5,240124,191000,166.3600000,166.4500000,166.3000000,166.3300000,209750
GAZP,5,240124,191500,166.3300000,166.4700000,166.3200000,166.4500000,21100
GAZP,5,240124,192000,166.4400000,166.4400000,166.3000000,166.4000000,29240
GAZP,5,240124,192500,166.4000000,166.4500000,166.3800000,166.3800000,14050
GAZP,5,240124,193000,166.4000000,166.4500000,166.3200000,166.3900000,22930
GAZP,5,240124,193500,166.3300000,166.4200000,166.3100000,166.4200000,6200
GAZP,5,240124,194000,166.4200000,166.4900000,166.4200000,166.4600000,20210
GAZP,5,240124,194500,166.4700000,166.4700000,166.3500000,166.4200000,11600
GAZP,5,240124,195000,166.4100000,166.4400000,166.3700000,166.4400000,6600
GAZP,5,240124,195500,166.4400000,166.4400000,166.4100000,166.4400000,13900
GAZP,5,240124,200000,166.4400000,166.4900000,166.4300000,166.4900000,32760
GAZP,5,240124,200500,166.4900000,166.6300000,166.4900000,166.6300000,90540
GAZP,5,240124,201000,166.6300000,166.6900000,166.6100000,166.6200000,24800
GAZP,5,240124,201500,166.6200000,166.6200000,166.5700000,166.6200000,8380
GAZP,5,240124,202000,166.6200000,166.7300000,166.5900000,166.7100000,14890
GAZP,5,240124,202500,166.7000000,166.8100000,166.6600000,166.8100000,27390
GAZP,5,240124,203000,166.8000000,166.8000000,166.6600000,166.7800000,28700
GAZP,5,240124,203500,166.7500000,166.8100000,166.7100000,166.7600000,21700
GAZP,5,240124,204000,166.7600000,166.7600000,166.7100000,166.7300000,32220
GAZP,5,240124,204500,166.7200000,166.7500000,166.7100000,166.7400000,13410
GAZP,5,240124,205000,166.7300000,166.8500000,166.7000000,166.7900000,49110
GAZP,5,240124,205500,166.7300000,166.8300000,166.7100000,166.7700000,29500
GAZP,5,240124,210000,166.7700000,166.7700000,166.7400000,166.7400000,8890
GAZP,5,240124,210500,166.7400000,166.7400000,166.7300000,166.7400000,4980
GAZP,5,240124,211000,166.7300000,166.7400000,166.6800000,166.6800000,13240
GAZP,5,240124,211500,166.7000000,166.7000000,166.6600000,166.6700000,7770
GAZP,5,240124,212000,166.6600000,166.6700000,166.5500000,166.5500000,60410
GAZP,5,240124,212500,166.5500000,166.6300000,166.5300000,166.5500000,43660
GAZP,5,240124,213000,166.5500000,166.5900000,166.5100000,166.5900000,10090
GAZP,5,240124,213500,166.5500000,166.6400000,166.5500000,166.6200000,10250
GAZP,5,240124,214000,166.6200000,166.6300000,166.5200000,166.5900000,17570
GAZP,5,240124,214500,166.5900000,166.5900000,166.4500000,166.5700000,43820
GAZP,5,240124,215000,166.5700000,166.5800000,166.5000000,166.5200000,23730
GAZP,5,240124,215500,166.5100000,166.5200000,166.4800000,166.4800000,8740
GAZP,5,240124,220000,166.4800000,166.5200000,166.4600000,166.5000000,9940
GAZP,5,240124,220500,166.4800000,166.6500000,166.4800000,166.5400000,22030
GAZP,5,240124,221000,166.6000000,166.6300000,166.5400000,166.6000000,4310
GAZP,5,240124,221500,166.6000000,166.6000000,166.5800000,166.5900000,1370
GAZP,5,240124,222000,166.5900000,166.6300000,166.5800000,166.6300000,2160
GAZP,5,240124,222500,166.6200000,166.6500000,166.6000000,166.6300000,9260
GAZP,5,240124,223000,166.6300000,166.6700000,166.6000000,166.6700000,33460
GAZP,5,240124,223500,166.6700000,166.6700000,166.6400000,166.6400000,10040
GAZP,5,240124,224000,166.6500000,166.6500000,166.6300000,166.6300000,5780
GAZP,5,240124,224500,166.6200000,166.6400000,166.6000000,166.6000000,15720
GAZP,5,240124,225000,166.5900000,166.6300000,166.5800000,166.5900000,43920
GAZP,5,240124,225500,166.6000000,166.7400000,166.6000000,166.7200000,105030
GAZP,5,240124,230000,166.7300000,166.7700000,166.7100000,166.7500000,11380
GAZP,5,240124,230500,166.7500000,166.7500000,166.7200000,166.7300000,6220
GAZP,5,240124,231000,166.7300000,166.7300000,166.6500000,166.7000000,12550
GAZP,5,240124,231500,166.7000000,166.7100000,166.5100000,166.5200000,74880
GAZP,5,240124,232000,166.5300000,166.5700000,166.5000000,166.5000000,26900
GAZP,5,240124,232500,166.5000000,166.5200000,166.5000000,166.5200000,21340
GAZP,5,240124,233000,166.5200000,166.5200000,166.5000000,166.5100000,109070
GAZP,5,240124,233500,166.5100000,166.5100000,166.3600000,166.4300000,107810
GAZP,5,240124,234000,166.4400000,166.4400000,166.3600000,166.3800000,34610
GAZP,5,240124,234500,166.3900000,166.4700000,166.3500000,166.3600000,42880
GAZP,5,240125,100000,166.3700000,166.6900000,166.0000000,166.2000000,807090
GAZP,5,240125,100500,166.1900000,166.2300000,166.0000000,166.1400000,197470
GAZP,5,240125,101000,166.1400000,166.2700000,166.0100000,166.0400000,169160
GAZP,5,240125,101500,166.0400000,166.0700000,165.9000000,165.9000000,304710
GAZP,5,240125,102000,165.9200000,166.2500000,165.9000000,166.0500000,190410
GAZP,5,240125,102500,166.0500000,166.2200000,166.0100000,166.0500000,99720
GAZP,5,240125,103000,166.0600000,166.2400000,166.0600000,166.2200000,42100
GAZP,5,240125,103500,166.2200000,166.2200000,165.9000000,165.9500000,168320
GAZP,5,240125,104000,165.9900000,165.9900000,165.5500000,165.6500000,739490
GAZP,5,240125,104500,165.6800000,166.0900000,165.6800000,165.9300000,252020
GAZP,5,240125,105000,165.9400000,165.9700000,165.8100000,165.8400000,54160
GAZP,5,240125,105500,165.8400000,166.2000000,165.8300000,166.1700000,246030
GAZP,5,240125,110000,166.1700000,166.4900000,166.1600000,166.4900000,317100
GAZP,5,240125,110500,166.4900000,166.5600000,166.2600000,166.2900000,137070
GAZP,5,240125,111000,166.3000000,166.3900000,166.2300000,166.3600000,130380
GAZP,5,240125,111500,166.3300000,166.5100000,166.2700000,166.5100000,357400
GAZP,5,240125,112000,166.5000000,166.6000000,166.4700000,166.6000000,127600
GAZP,5,240125,112500,166.5900000,166.9400000,166.5900000,166.7400000,445390
GAZP,5,240125,113000,166.7300000,166.7400000,166.5500000,166.7000000,173510
GAZP,5,240125,113500,166.7200000,166.7500000,166.7000000,166.7000000,50290
GAZP,5,240125,114000,166.7000000,166.7000000,166.3300000,166.3800000,243710
GAZP,5,240125,114500,166.3700000,166.3700000,166.2500000,166.2700000,117910
GAZP,5,240125,115000,166.2500000,166.3900000,166.2500000,166.3900000,83850
GAZP,5,240125,115500,166.4000000,166.4400000,166.3500000,166.3800000,79150
GAZP,5,240125,120000,166.4000000,166.4400000,166.1000000,166.1000000,140820
GAZP,5,240125,120500,166.1000000,166.2200000,166.0200000,166.2100000,99630
GAZP,5,240125,121000,166.1900000,166.2100000,166.0700000,166.0800000,70400
GAZP,5,240125,121500,166.0700000,166.1300000,166.0000000,166.0800000,229890
GAZP,5,240125,122000,166.0800000,166.0800000,165.9000000,165.9100000,65570
GAZP,5,240125,122500,165.9200000,166.0000000,165.8800000,165.9800000,100890
GAZP,5,240125,123000,165.9900000,166.0500000,165.9400000,166.0400000,82730
GAZP,5,240125,123500,166.0400000,166.0400000,166.0000000,166.0100000,70600
GAZP,5,240125,124000,166.0200000,166.0200000,166.0000000,166.0000000,72530
GAZP,5,240125,124500,166.0100000,166.0500000,165.9900000,166.0500000,263150
GAZP,5,240125,125000,166.0500000,166.0500000,166.0100000,166.0300000,41860
GAZP,5,240125,125500,166.0100000,166.0400000,166.0100000,166.0300000,55480
GAZP,5,240125,130000,166.0200000,166.0500000,165.9000000,166.0100000,164290
GAZP,5,240125,130500,166.0100000,166.0400000,165.9000000,166.0200000,70170
GAZP,5,240125,131000,166.0100000,166.0200000,165.8800000,165.8800000,103070
GAZP,5,240125,131500,165.8900000,165.8900000,165.8500000,165.8900000,370070
GAZP,5,240125,132000,165.8800000,166.0500000,165.8600000,165.9900000,174850
GAZP,5,240125,132500,165.9900000,166.0500000,165.9800000,166.0500000,53290
GAZP,5,240125,133000,166.0500000,166.2600000,166.0000000,166.0000000,117310
GAZP,5,240125,133500,166.0800000,166.0800000,165.9800000,166.0600000,56320
GAZP,5,240125,134000,166.0400000,166.2000000,165.9900000,166.0900000,91820
GAZP,5,240125,134500,166.0900000,166.1400000,166.0500000,166.0600000,114220
GAZP,5,240125,135000,166.0700000,166.1300000,166.0500000,166.0800000,55760
GAZP,5,240125,135500,166.0900000,166.1900000,166.0200000,166.1500000,57870
GAZP,5,240125,140000,166.1700000,166.2000000,166.1500000,166.2000000,48720
GAZP,5,240125,140500,166.1800000,166.2500000,166.1600000,166.2500000,111120
GAZP,5,240125,141000,166.2400000,166.3500000,166.2400000,166.2600000,87430
GAZP,5,240125,141500,166.2700000,166.2700000,166.2000000,166.2100000,205860
GAZP,5,240125,142000,166.2100000,166.3000000,166.2000000,166.2000000,68490
GAZP,5,240125,142500,166.2000000,166.3200000,166.2000000,166.2500000,52110
GAZP,5,240125,143000,166.2200000,166.2200000,166.0100000,166.0700000,88820
GAZP,5,240125,143500,166.0700000,166.0700000,165.9400000,165.9400000,59750
GAZP,5,240125,144000,165.9300000,165.9700000,165.8300000,165.8900000,88470
GAZP,5,240125,144500,165.8700000,165.9000000,165.8000000,165.8100000,61560
GAZP,5,240125,145000,165.8100000,166.2300000,165.8000000,166.0100000,231270
GAZP,5,240125,145500,166.0200000,166.1800000,166.0000000,166.0400000,103050
GAZP,5,240125,150000,166.0100000,166.5300000,165.9700000,166.2600000,220830
GAZP,5,240125,150500,166.2600000,166.8100000,166.2600000,166.5200000,395830
GAZP,5,240125,151000,166.5200000,166.7300000,166.4900000,166.6900000,147290
GAZP,5,240125,151500,166.6900000,166.7200000,166.6500000,166.6600000,301950
GAZP,5,240125,152000,166.6500000,166.6700000,166.5600000,166.5700000,144940
GAZP,5,240125,152500,166.5700000,166.5700000,166.3600000,166.3800000,46720
GAZP,5,240125,153000,166.4000000,166.4100000,166.3100000,166.4000000,28960
GAZP,5,240125,153500,166.4000000,166.6100000,166.4000000,166.5700000,44980
GAZP,5,240125,154000,166.5700000,166.6000000,166.4900000,166.5300000,30520
GAZP,5,240125,154500,166.5400000,166.6000000,166.5200000,166.5900000,16800
GAZP,5,240125,155000,166.6000000,166.6000000,166.4800000,166.5400000,118360
GAZP,5,240125,155500,166.5600000,166.6400000,166.5400000,166.5500000,35380
GAZP,5,240125,160000,166.5400000,166.6200000,166.5400000,166.5900000,28620
GAZP,5,240125,160500,166.5800000,166.6100000,166.4800000,166.5600000,40590
GAZP,5,240125,161000,166.5300000,166.5900000,166.4700000,166.5000000,69960
GAZP,5,240125,161500,166.5000000,166.5400000,166.3500000,166.4300000,70450
GAZP,5,240125,162000,166.4300000,166.5500000,166.4200000,166.5500000,37900
GAZP,5,240125,162500,166.5600000,166.5700000,166.4800000,166.4900000,32450
GAZP,5,240125,163000,166.4900000,166.6100000,166.4900000,166.5300000,76690
GAZP,5,240125,163500,166.5000000,166.5900000,166.4800000,166.5900000,18840
GAZP,5,240125,164000,166.5800000,166.5800000,166.4700000,166.4900000,58930
GAZP,5,240125,164500,166.4700000,166.4900000,166.4100000,166.4700000,23680
GAZP,5,240125,165000,166.4800000,166.4900000,166.3900000,166.4400000,36050
GAZP,5,240125,165500,166.4400000,166.4800000,166.2700000,166.3000000,59910
GAZP,5,240125,170000,166.3000000,166.3600000,166.1000000,166.2300000,134390
GAZP,5,240125,170500,166.2400000,166.2400000,166.1700000,166.1700000,50720
GAZP,5,240125,171000,166.1700000,166.3300000,166.1600000,166.3200000,74820
GAZP,5,240125,171500,166.3200000,166.3400000,166.3200000,166.3300000,20210
GAZP,5,240125,172000,166.3400000,166.4500000,166.3300000,166.3600000,30230
GAZP,5,240125,172500,166.3900000,166.4500000,166.3700000,166.4000000,24710
GAZP,5,240125,173000,166.4100000,166.4300000,166.2700000,166.2700000,76640
GAZP,5,240125,173500,166.2800000,166.2900000,166.1900000,166.2600000,29760
GAZP,5,240125,174000,166.2400000,166.2800000,166.1500000,166.2800000,90490
GAZP,5,240125,174500,166.2600000,166.2800000,166.1000000,166.2700000,77720
GAZP,5,240125,175000,166.2800000,166.2900000,166.2000000,166.2100000,202120
GAZP,5,240125,175500,166.2100000,166.2800000,166.1000000,166.1800000,181130
GAZP,5,240125,180000,166.1800000,166.3300000,166.1800000,166.3000000,43530
GAZP,5,240125,180500,166.3100000,166.3100000,166.1300000,166.2000000,19730
GAZP,5,240125,181000,166.2200000,166.2700000,166.1400000,166.2700000,19610
GAZP,5,240125,181500,166.2700000,166.2900000,166.1100000,166.1800000,20270
GAZP,5,240125,182000,166.1900000,166.2100000,166.1800000,166.2100000,6990
GAZP,5,240125,182500,166.2100000,166.2800000,166.1600000,166.2500000,35040
GAZP,5,240125,183000,166.2500000,166.3000000,166.2500000,166.2700000,34660
GAZP,5,240125,183500,166.2600000,166.2700000,166.2000000,166.2400000,191370
GAZP,5,240125,184500,165.7500000,165.7500000,165.7500000,165.7500000,965850
GAZP,5,240125,190000,165.8800000,165.8800000,165.8800000,165.8800000,8750
GAZP,5,240125,190500,165.8800000,165.9100000,165.7600000,165.8000000,209800
GAZP,5,240125,191000,165.7900000,165.8900000,165.7600000,165.8500000,84090
GAZP,5,240125,191500,165.8500000,165.9000000,165.8100000,165.8600000,26350
GAZP,5,240125,192000,165.8600000,165.8700000,165.8500000,165.8600000,17730
GAZP,5,240125,192500,165.8500000,165.8800000,165.8500000,165.8800000,24320
GAZP,5,240125,193000,165.8800000,165.9000000,165.8500000,165.8500000,29840
GAZP,5,240125,193500,165.8800000,165.8800000,165.8500000,165.8600000,16310
GAZP,5,240125,194000,165.8500000,165.8800000,165.8500000,165.8800000,17980
GAZP,5,240125,194500,165.8500000,165.8900000,165.8500000,165.8800000,12290
GAZP,5,240125,195000,165.8800000,165.9400000,165.8500000,165.9400000,40300
GAZP,5,240125,195500,165.9400000,165.9400000,165.8900000,165.8900000,11510
GAZP,5,240125,200000,165.9000000,165.9000000,165.8500000,165.8700000,66410
GAZP,5,240125,200500,165.8700000,165.8700000,165.8600000,165.8700000,2530
GAZP,5,240125,201000,165.8700000,165.8700000,165.8500000,165.8500000,20680
GAZP,5,240125,201500,165.8600000,165.8600000,165.8500000,165.8500000,5650
GAZP,5,240125,202000,165.8600000,165.8600000,165.8000000,165.8000000,47430
GAZP,5,240125,202500,165.8100000,165.8500000,165.7500000,165.8200000,44340
GAZP,5,240125,203000,165.8100000,165.8100000,165.7000000,165.7000000,36010
GAZP,5,240125,203500,165.7300000,165.7300000,165.5000000,165.5200000,222820
GAZP,5,240125,204000,165.5900000,165.6300000,165.5000000,165.5600000,27160
GAZP,5,240125,204500,165.5600000,165.5600000,165.4000000,165.4500000,73890
GAZP,5,240125,205000,165.4400000,165.5600000,165.3800000,165.5100000,51120
GAZP,5,240125,205500,165.5400000,165.6600000,165.5000000,165.6400000,49420
GAZP,5,240125,210000,165.6400000,165.7400000,165.6400000,165.7400000,39900
GAZP,5,240125,210500,165.7300000,165.7400000,165.7000000,165.7100000,16110
GAZP,5,240125,211000,165.7100000,165.7100000,165.5800000,165.6400000,38290
GAZP,5,240125,211500,165.6300000,165.6900000,165.6100000,165.6100000,29360
GAZP,5,240125,212000,165.6200000,165.6300000,165.6000000,165.6300000,19390
GAZP,5,240125,212500,165.6300000,165.6700000,165.6000000,165.6500000,10000
GAZP,5,240125,213000,165.6500000,165.6600000,165.6200000,165.6500000,10180
GAZP,5,240125,213500,165.6500000,165.6500000,165.5900000,165.5900000,10810
GAZP,5,240125,214000,165.6100000,165.6100000,165.4800000,165.4900000,60890
GAZP,5,240125,214500,165.4800000,165.4900000,165.4800000,165.4900000,18680
GAZP,5,240125,215000,165.4900000,165.5100000,165.4700000,165.5000000,11370
GAZP,5,240125,215500,165.5100000,165.5400000,165.5000000,165.5400000,35420
GAZP,5,240125,220000,165.5100000,165.5400000,165.5000000,165.5300000,9940
GAZP,5,240125,220500,165.5100000,165.5300000,165.5000000,165.5200000,10890
GAZP,5,240125,221000,165.5100000,165.5300000,165.4800000,165.4800000,44200
GAZP,5,240125,221500,165.4800000,165.4900000,165.4500000,165.4900000,23760
GAZP,5,240125,222000,165.4900000,165.5300000,165.4100000,165.4500000,22550
GAZP,5,240125,222500,165.4500000,165.5300000,165.4500000,165.5200000,7850
GAZP,5,240125,223000,165.5100000,165.5400000,165.5000000,165.5300000,5870
GAZP,5,240125,223500,165.5300000,165.5300000,165.5000000,165.5100000,10750
GAZP,5,240125,224000,165.5100000,165.5200000,165.4800000,165.4800000,5180
GAZP,5,240125,224500,165.5100000,165.5700000,165.5100000,165.5700000,58120
GAZP,5,240125,225000,165.5600000,165.6300000,165.5500000,165.6300000,28010
GAZP,5,240125,225500,165.6200000,165.6400000,165.6100000,165.6300000,13040
GAZP,5,240125,230000,165.6300000,165.6300000,165.5300000,165.5500000,41690
GAZP,5,240125,230500,165.5600000,165.5800000,165.5200000,165.5700000,16180
GAZP,5,240125,231000,165.5700000,165.5900000,165.5500000,165.5500000,9690
GAZP,5,240125,231500,165.5500000,165.6500000,165.5500000,165.6300000,36730
GAZP,5,240125,232000,165.6300000,165.6700000,165.6000000,165.6700000,10860
GAZP,5,240125,232500,165.6700000,165.6700000,165.6000000,165.6600000,3150
GAZP,5,240125,233000,165.6500000,165.6800000,165.6300000,165.6700000,6430
GAZP,5,240125,233500,165.6500000,165.6500000,165.4700000,165.4700000,82480
GAZP,5,240125,234000,165.5500000,165.5800000,165.4300000,165.4900000,33390
GAZP,5,240125,234500,165.4500000,165.4900000,165.3600000,165.4200000,355180
GAZP,5,240126,100000,165.6600000,165.9500000,165.3500000,165.3700000,473890
GAZP,5,240126,100500,165.3600000,165.5800000,165.3000000,165.3400000,450740
GAZP,5,240126,101000,165.3400000,165.4000000,165.3300000,165.3900000,199240
GAZP,5,240126,101500,165.3900000,165.3900000,165.0600000,165.0600000,763620
GAZP,5,240126,102000,165.0700000,165.4900000,165.0400000,165.4200000,417860
GAZP,5,240126,102500,165.4200000,165.4900000,165.2000000,165.4900000,287540
GAZP,5,240126,103000,165.4700000,165.6000000,165.4500000,165.4500000,141310
GAZP,5,240126,103500,165.4500000,165.4600000,165.3300000,165.3500000,92390
GAZP,5,240126,104000,165.3400000,165.6200000,165.3100000,165.5800000,190250
GAZP,5,240126,104500,165.6100000,165.8500000,165.5700000,165.8000000,384410
GAZP,5,240126,105000,165.8000000,165.8000000,165.6900000,165.6900000,94560
GAZP,5,240126,105500,165.7000000,165.7700000,165.6400000,165.6900000,92750
GAZP,5,240126,110000,165.7000000,165.7500000,165.6800000,165.7400000,27380
GAZP,5,240126,110500,165.7400000,165.8000000,165.7300000,165.7600000,73260
GAZP,5,240126,111000,165.7700000,165.7900000,165.6600000,165.6700000,78450
GAZP,5,240126,111500,165.6700000,165.7100000,165.5300000,165.6400000,122000
GAZP,5,240126,112000,165.6500000,165.6500000,165.5700000,165.6300000,44330
GAZP,5,240126,112500,165.6400000,165.6500000,165.5500000,165.6000000,91320
GAZP,5,240126,113000,165.6000000,165.6000000,165.5100000,165.5900000,56920
GAZP,5,240126,113500,165.5900000,165.6500000,165.5600000,165.5600000,58350
GAZP,5,240126,114000,165.5700000,165.6700000,165.4900000,165.5200000,108470
GAZP,5,240126,114500,165.5000000,165.6000000,165.4100000,165.5500000,48130
GAZP,5,240126,115000,165.5400000,165.5600000,165.4300000,165.4500000,72590
GAZP,5,240126,115500,165.4500000,165.6000000,165.4500000,165.5600000,152320
GAZP,5,240126,120000,165.5600000,165.5600000,165.3100000,165.3300000,103610
GAZP,5,240126,120500,165.3300000,165.4600000,165.2600000,165.3900000,191100
GAZP,5,240126,121000,165.3900000,165.5600000,165.3800000,165.5100000,76280
GAZP,5,240126,121500,165.5000000,165.5400000,165.4300000,165.4400000,53890
GAZP,5,240126,122000,165.4400000,165.5400000,165.4000000,165.5000000,68600
GAZP,5,240126,122500,165.4600000,165.4600000,165.3500000,165.3500000,50300
GAZP,5,240126,123000,165.3600000,165.3900000,165.3400000,165.3400000,25110
GAZP,5,240126,123500,165.3500000,165.3500000,165.3300000,165.3300000,21180
GAZP,5,240126,124000,165.3300000,165.3500000,165.2200000,165.3000000,191290
GAZP,5,240126,124500,165.3000000,165.3000000,165.1500000,165.1700000,261670
GAZP,5,240126,125000,165.1700000,165.2800000,165.1700000,165.2200000,114190
GAZP,5,240126,125500,165.2100000,165.2100000,165.0500000,165.0600000,196820
GAZP,5,240126,130000,165.0700000,165.0900000,164.9000000,165.0200000,775060
GAZP,5,240126,130500,165.0100000,165.1000000,164.9500000,164.9600000,151890
GAZP,5,240126,131000,164.9700000,165.0000000,164.9600000,164.9900000,83870
GAZP,5,240126,131500,165.0000000,165.2100000,164.9800000,165.1900000,225720
GAZP,5,240126,132000,165.2100000,165.2100000,165.0000000,165.0500000,111640
GAZP,5,240126,132500,165.0500000,165.1400000,165.0000000,165.0400000,46490
GAZP,5,240126,133000,165.0600000,165.1200000,165.0000000,165.0800000,75510
GAZP,5,240126,133500,165.0700000,165.0900000,164.9500000,164.9700000,79120
GAZP,5,240126,134000,164.9800000,165.0000000,164.8000000,164.9300000,455290
GAZP,5,240126,134500,164.9500000,165.0000000,164.9200000,165.0000000,112350
GAZP,5,240126,135000,164.9900000,165.0800000,164.9200000,165.0200000,107400
GAZP,5,240126,135500,165.0300000,165.0700000,165.0000000,165.0200000,29820
GAZP,5,240126,140000,165.0200000,165.0200000,165.0000000,165.0200000,28310
GAZP,5,240126,140500,165.0200000,165.0200000,164.9400000,165.0000000,77510
GAZP,5,240126,141000,164.9900000,165.0200000,164.9000000,164.9300000,104700
GAZP,5,240126,141500,164.9300000,164.9700000,164.9000000,164.9400000,27610
GAZP,5,240126,142000,164.9400000,165.0200000,164.9300000,165.0000000,51650
GAZP,5,240126,142500,165.0200000,165.2800000,165.0000000,165.2400000,124950
GAZP,5,240126,143000,165.2600000,165.3700000,165.2600000,165.3400000,61190
GAZP,5,240126,143500,165.3400000,165.4400000,165.2800000,165.3000000,129460
GAZP,5,240126,144000,165.2900000,165.3000000,165.1700000,165.1800000,31520
GAZP,5,240126,144500,165.1800000,165.2900000,165.1700000,165.2000000,26000
GAZP,5,240126,145000,165.2000000,165.2000000,165.1700000,165.1700000,16720
GAZP,5,240126,145500,165.1900000,165.1900000,165.1700000,165.1800000,27960
GAZP,5,240126,150000,165.1700000,165.2000000,165.1300000,165.1700000,42410
GAZP,5,240126,150500,165.1700000,165.1800000,165.0900000,165.1000000,18100
GAZP,5,240126,151000,165.1000000,165.1000000,165.0000000,165.0300000,44870
GAZP,5,240126,151500,165.0300000,165.0300000,164.8500000,164.9200000,117240
GAZP,5,240126,152000,164.9200000,164.9600000,164.8800000,164.9600000,25290
GAZP,5,240126,152500,164.9600000,165.0000000,164.9400000,165.0000000,47250
GAZP,5,240126,153000,165.0000000,165.0800000,164.9900000,165.0200000,21640
GAZP,5,240126,153500,165.0200000,165.0900000,165.0100000,165.0800000,16700
GAZP,5,240126,154000,165.0900000,165.1100000,165.0700000,165.1100000,14460
GAZP,5,240126,154500,165.1000000,165.1000000,165.0200000,165.0600000,16010
GAZP,5,240126,155000,165.0500000,165.0600000,164.9400000,165.0100000,96400
GAZP,5,240126,155500,165.0100000,165.0700000,164.9400000,164.9700000,107720
GAZP,5,240126,160000,164.9700000,165.0500000,164.9600000,165.0200000,7040
GAZP,5,240126,160500,165.0300000,165.0300000,164.8800000,164.9300000,57390
GAZP,5,240126,161000,164.9300000,164.9900000,164.8900000,164.9100000,40780
GAZP,5,240126,161500,164.9100000,165.0000000,164.9000000,164.9900000,15040
GAZP,5,240126,162000,165.0000000,165.0000000,164.9800000,164.9800000,20880
GAZP,5,240126,162500,164.9900000,165.0900000,164.9300000,165.0900000,38080
GAZP,5,240126,163000,165.0900000,165.0900000,164.9800000,165.0200000,55930
GAZP,5,240126,163500,165.0400000,165.0500000,165.0100000,165.0400000,25350
GAZP,5,240126,164000,165.0500000,165.0700000,165.0100000,165.0100000,23250
GAZP,5,240126,164500,165.0300000,165.0700000,165.0000000,165.0600000,69300
GAZP,5,240126,165000,165.0400000,165.0600000,165.0000000,165.0500000,6360
GAZP,5,240126,165500,165.0400000,165.0600000,165.0300000,165.0500000,13380
GAZP,5,240126,170000,165.0600000,165.0900000,165.0300000,165.0900000,9600
GAZP,5,240126,170500,165.0800000,165.0800000,164.9400000,164.9700000,78300
GAZP,5,240126,171000,164.9700000,165.0400000,164.9600000,165.0200000,48130
GAZP,5,240126,171500,165.0400000,165.0400000,164.9000000,164.9100000,45000
GAZP,5,240126,172000,164.9200000,164.9300000,164.3700000,164.4200000,1065300
GAZP,5,240126,172500,164.4300000,164.5000000,164.1000000,164.1000000,1344180
GAZP,5,240126,173000,164.1100000,164.2300000,163.9300000,164.0900000,904510
GAZP,5,240126,173500,164.0900000,164.1000000,163.9000000,163.9700000,401480
GAZP,5,240126,174000,163.9700000,164.0000000,163.9300000,164.0000000,209030
GAZP,5,240126,174500,164.0000000,164.2300000,163.9900000,164.2000000,285280
GAZP,5,240126,175000,164.2100000,164.2500000,164.0400000,164.1400000,243730
GAZP,5,240126,175500,164.1300000,164.2500000,164.1000000,164.2500000,281610
GAZP,5,240126,180000,164.2500000,164.5800000,164.2500000,164.5000000,499390
GAZP,5,240126,180500,164.5300000,164.5300000,164.1600000,164.2000000,200530
GAZP,5,240126,181000,164.2000000,164.2000000,164.1000000,164.1800000,123920
GAZP,5,240126,181500,164.1800000,164.3600000,164.1700000,164.3000000,90560
GAZP,5,240126,182000,164.3000000,164.3000000,164.1000000,164.1400000,114270
GAZP,5,240126,182500,164.1700000,164.2500000,163.9400000,164.0500000,438800
GAZP,5,240126,183000,164.0500000,164.0500000,163.8000000,163.8600000,897440
GAZP,5,240126,183500,163.8800000,163.8800000,163.7300000,163.7800000,547590
GAZP,5,240126,184500,163.9700000,163.9700000,163.9700000,163.9700000,552820
GAZP,5,240126,190000,163.9700000,163.9700000,163.9700000,163.9700000,31090
GAZP,5,240126,190500,163.9700000,163.9700000,163.6500000,163.8800000,289980
GAZP,5,240126,191000,163.8800000,164.0500000,163.8500000,164.0000000,132530
GAZP,5,240126,191500,163.9900000,164.0300000,163.9500000,163.9600000,66260
